county,state,incidence_level,year,cases,data_available
DeKalb County,Alabama,Low Incidence,2004,1,True
DeKalb County,Alabama,Low Incidence,2005,0,True
DeKalb County,Alabama,Low Incidence,2006,0,True
DeKalb County,Alabama,Low Incidence,2007,0,True
DeKalb County,Alabama,Low Incidence,2008,0,True
DeKalb County,Alabama,Low Incidence,2009,0,True
DeKalb County,Alabama,Low Incidence,2010,0,True
DeKalb County,Alabama,Low Incidence,2011,0,True
DeKalb County,Alabama,Low Incidence,2012,1,True
DeKalb County,Alabama,Low Incidence,2013,0,True
DeKalb County,Alabama,Low Incidence,2014,0,True
DeKalb County,Alabama,Low Incidence,2015,0,True
DeKalb County,Alabama,Low Incidence,2016,1,True
DeKalb County,Alabama,Low Incidence,2017,1,True
DeKalb County,Alabama,Low Incidence,2018,4,True
DeKalb County,Alabama,Low Incidence,2019,5,True
DeKalb County,Alabama,Low Incidence,2020,1,True
DeKalb County,Alabama,Low Incidence,2021,2,True
DeKalb County,Alabama,Low Incidence,2022,0,True
DeKalb County,Alabama,Low Incidence,2023,2,True
Elmore County,Alabama,Low Incidence,2001,0,True
Elmore County,Alabama,Low Incidence,2002,0,True
Elmore County,Alabama,Low Incidence,2003,0,True
Elmore County,Alabama,Low Incidence,2004,0,True
Elmore County,Alabama,Low Incidence,2005,0,True
Elmore County,Alabama,Low Incidence,2006,0,True
Elmore County,Alabama,Low Incidence,2007,0,True
Elmore County,Alabama,Low Incidence,2008,0,True
Elmore County,Alabama,Low Incidence,2009,0,True
Elmore County,Alabama,Low Incidence,2010,0,True
Elmore County,Alabama,Low Incidence,2011,0,True
Elmore County,Alabama,Low Incidence,2012,0,True
Elmore County,Alabama,Low Incidence,2013,0,True
Elmore County,Alabama,Low Incidence,2014,5,True
Elmore County,Alabama,Low Incidence,2015,1,True
Elmore County,Alabama,Low Incidence,2016,0,True
Elmore County,Alabama,Low Incidence,2017,0,True
Elmore County,Alabama,Low Incidence,2018,1,True
Elmore County,Alabama,Low Incidence,2019,2,True
Elmore County,Alabama,Low Incidence,2020,0,True
Elmore County,Alabama,Low Incidence,2021,1,True
Elmore County,Alabama,Low Incidence,2022,0,True
Elmore County,Alabama,Low Incidence,2023,0,True
Escambia County,Alabama,Low Incidence,2001,0,True
Escambia County,Alabama,Low Incidence,2002,0,True
Escambia County,Alabama,Low Incidence,2003,0,True
Escambia County,Alabama,Low Incidence,2004,0,True
Escambia County,Alabama,Low Incidence,2005,0,True
Escambia County,Alabama,Low Incidence,2006,0,True
Escambia County,Alabama,Low Incidence,2007,0,True
Escambia County,Alabama,Low Incidence,2008,0,True
Escambia County,Alabama,Low Incidence,2009,0,True
Escambia County,Alabama,Low Incidence,2010,0,True
Escambia County,Alabama,Low Incidence,2011,0,True
Escambia County,Alabama,Low Incidence,2012,0,True
Escambia County,Alabama,Low Incidence,2013,0,True
Escambia County,Alabama,Low Incidence,2014,0,True
Escambia County,Alabama,Low Incidence,2015,0,True
Escambia County,Alabama,Low Incidence,2016,0,True
Escambia County,Alabama,Low Incidence,2017,0,True
Escambia County,Alabama,Low Incidence,2018,0,True
Escambia County,Alabama,Low Incidence,2019,1,True
Escambia County,Alabama,Low Incidence,2020,0,True
Escambia County,Alabama,Low Incidence,2021,0,True
Escambia County,Alabama,Low Incidence,2022,0,True
Escambia County,Alabama,Low Incidence,2023,0,True
Etowah County,Alabama,Low Incidence,2001,0,True
Etowah County,Alabama,Low Incidence,2002,0,True
Etowah County,Alabama,Low Incidence,2003,0,True
Etowah County,Alabama,Low Incidence,2004,0,True
Etowah County,Alabama,Low Incidence,2005,0,True
Etowah County,Alabama,Low Incidence,2006,0,True
Etowah County,Alabama,Low Incidence,2007,0,True
Etowah County,Alabama,Low Incidence,2008,0,True
Etowah County,Alabama,Low Incidence,2009,0,True
Etowah County,Alabama,Low Incidence,2010,0,True
Etowah County,Alabama,Low Incidence,2011,0,True
Etowah County,Alabama,Low Incidence,2012,0,True
Etowah County,Alabama,Low Incidence,2013,0,True
Etowah County,Alabama,Low Incidence,2014,0,True
Etowah County,Alabama,Low Incidence,2015,0,True
Etowah County,Alabama,Low Incidence,2016,0,True
Etowah County,Alabama,Low Incidence,2017,0,True
Etowah County,Alabama,Low Incidence,2018,0,True
Etowah County,Alabama,Low Incidence,2019,1,True
Etowah County,Alabama,Low Incidence,2020,0,True
Etowah County,Alabama,Low Incidence,2021,0,True
Etowah County,Alabama,Low Incidence,2022,0,True
Etowah County,Alabama,Low Incidence,2023,0,True
Fayette County,Alabama,Low Incidence,2001,0,True
Fayette County,Alabama,Low Incidence,2002,0,True
Fayette County,Alabama,Low Incidence,2003,0,True
Fayette County,Alabama,Low Incidence,2004,0,True
Fayette County,Alabama,Low Incidence,2005,0,True
Fayette County,Alabama,Low Incidence,2006,0,True
Fayette County,Alabama,Low Incidence,2007,0,True
Fayette County,Alabama,Low Incidence,2008,0,True
Fayette County,Alabama,Low Incidence,2009,0,True
Fayette County,Alabama,Low Incidence,2010,0,True
Fayette County,Alabama,Low Incidence,2011,0,True
Fayette County,Alabama,Low Incidence,2012,0,True
Fayette County,Alabama,Low Incidence,2013,0,True
Fayette County,Alabama,Low Incidence,2014,0,True
Fayette County,Alabama,Low Incidence,2015,0,True
Fayette County,Alabama,Low Incidence,2016,1,True
Fayette County,Alabama,Low Incidence,2017,1,True
Fayette County,Alabama,Low Incidence,2018,0,True
Fayette County,Alabama,Low Incidence,2019,3,True
Fayette County,Alabama,Low Incidence,2020,0,True
Fayette County,Alabama,Low Incidence,2021,0,True
Fayette County,Alabama,Low Incidence,2022,2,True
Fayette County,Alabama,Low Incidence,2023,0,True
Franklin County,Alabama,Low Incidence,2001,0,True
Franklin County,Alabama,Low Incidence,2002,0,True
Franklin County,Alabama,Low Incidence,2003,0,True
Franklin County,Alabama,Low Incidence,2004,0,True
Franklin County,Alabama,Low Incidence,2005,0,True
Franklin County,Alabama,Low Incidence,2006,0,True
Franklin County,Alabama,Low Incidence,2007,0,True
Franklin County,Alabama,Low Incidence,2008,0,True
Franklin County,Alabama,Low Incidence,2009,0,True
Franklin County,Alabama,Low Incidence,2010,0,True
Franklin County,Alabama,Low Incidence,2011,0,True
Franklin County,Alabama,Low Incidence,2012,0,True
Franklin County,Alabama,Low Incidence,2013,0,True
Franklin County,Alabama,Low Incidence,2014,0,True
Franklin County,Alabama,Low Incidence,2015,0,True
Franklin County,Alabama,Low Incidence,2016,0,True
Franklin County,Alabama,Low Incidence,2017,1,True
Franklin County,Alabama,Low Incidence,2018,0,True
Franklin County,Alabama,Low Incidence,2019,0,True
Franklin County,Alabama,Low Incidence,2020,0,True
Franklin County,Alabama,Low Incidence,2021,0,True
Franklin County,Alabama,Low Incidence,2022,0,True
Franklin County,Alabama,Low Incidence,2023,0,True
Geneva County,Alabama,Low Incidence,2001,0,True
Geneva County,Alabama,Low Incidence,2002,0,True
Geneva County,Alabama,Low Incidence,2003,0,True
Geneva County,Alabama,Low Incidence,2004,0,True
Geneva County,Alabama,Low Incidence,2005,0,True
Geneva County,Alabama,Low Incidence,2006,0,True
Geneva County,Alabama,Low Incidence,2007,0,True
Geneva County,Alabama,Low Incidence,2008,0,True
Geneva County,Alabama,Low Incidence,2009,0,True
Geneva County,Alabama,Low Incidence,2010,0,True
Geneva County,Alabama,Low Incidence,2011,1,True
Geneva County,Alabama,Low Incidence,2012,0,True
Geneva County,Alabama,Low Incidence,2013,0,True
Geneva County,Alabama,Low Incidence,2014,1,True
Geneva County,Alabama,Low Incidence,2015,0,True
Geneva County,Alabama,Low Incidence,2016,0,True
Geneva County,Alabama,Low Incidence,2017,0,True
Geneva County,Alabama,Low Incidence,2018,1,True
Geneva County,Alabama,Low Incidence,2019,1,True
Geneva County,Alabama,Low Incidence,2020,0,True
Geneva County,Alabama,Low Incidence,2021,0,True
Geneva County,Alabama,Low Incidence,2022,0,True
Geneva County,Alabama,Low Incidence,2023,0,True
Greene County,Alabama,Low Incidence,2001,0,True
Greene County,Alabama,Low Incidence,2002,0,True
Greene County,Alabama,Low Incidence,2003,0,True
Greene County,Alabama,Low Incidence,2004,0,True
Greene County,Alabama,Low Incidence,2005,0,True
Greene County,Alabama,Low Incidence,2006,0,True
Greene County,Alabama,Low Incidence,2007,1,True
Greene County,Alabama,Low Incidence,2008,0,True
Greene County,Alabama,Low Incidence,2009,0,True
Greene County,Alabama,Low Incidence,2010,0,True
Greene County,Alabama,Low Incidence,2011,0,True
Greene County,Alabama,Low Incidence,2012,0,True
Greene County,Alabama,Low Incidence,2013,0,True
Greene County,Alabama,Low Incidence,2014,0,True
Greene County,Alabama,Low Incidence,2015,0,True
Greene County,Alabama,Low Incidence,2016,1,True
Greene County,Alabama,Low Incidence,2017,0,True
Greene County,Alabama,Low Incidence,2018,0,True
Greene County,Alabama,Low Incidence,2019,0,True
Greene County,Alabama,Low Incidence,2020,0,True
Greene County,Alabama,Low Incidence,2021,0,True
Greene County,Alabama,Low Incidence,2022,0,True
Greene County,Alabama,Low Incidence,2023,0,True
Hale County,Alabama,Low Incidence,2001,0,True
Hale County,Alabama,Low Incidence,2002,0,True
Hale County,Alabama,Low Incidence,2003,0,True
Hale County,Alabama,Low Incidence,2004,0,True
Hale County,Alabama,Low Incidence,2005,0,True
Hale County,Alabama,Low Incidence,2006,0,True
Hale County,Alabama,Low Incidence,2007,0,True
Hale County,Alabama,Low Incidence,2008,0,True
Hale County,Alabama,Low Incidence,2009,0,True
Hale County,Alabama,Low Incidence,2010,0,True
Hale County,Alabama,Low Incidence,2011,0,True
Hale County,Alabama,Low Incidence,2012,0,True
Hale County,Alabama,Low Incidence,2013,0,True
Hale County,Alabama,Low Incidence,2014,1,True
Hale County,Alabama,Low Incidence,2015,0,True
Hale County,Alabama,Low Incidence,2016,0,True
Hale County,Alabama,Low Incidence,2017,1,True
Hale County,Alabama,Low Incidence,2018,1,True
Hale County,Alabama,Low Incidence,2019,1,True
Hale County,Alabama,Low Incidence,2020,0,True
Hale County,Alabama,Low Incidence,2021,0,True
Hale County,Alabama,Low Incidence,2022,0,True
Hale County,Alabama,Low Incidence,2023,0,True
Henry County,Alabama,Low Incidence,2001,0,True
Henry County,Alabama,Low Incidence,2002,0,True
Henry County,Alabama,Low Incidence,2003,0,True
Henry County,Alabama,Low Incidence,2004,0,True
Henry County,Alabama,Low Incidence,2005,0,True
Henry County,Alabama,Low Incidence,2006,0,True
Henry County,Alabama,Low Incidence,2007,0,True
Henry County,Alabama,Low Incidence,2008,0,True
Henry County,Alabama,Low Incidence,2009,0,True
Henry County,Alabama,Low Incidence,2010,0,True
Henry County,Alabama,Low Incidence,2011,0,True
Henry County,Alabama,Low Incidence,2012,0,True
Henry County,Alabama,Low Incidence,2013,0,True
Henry County,Alabama,Low Incidence,2014,0,True
Henry County,Alabama,Low Incidence,2015,0,True
Henry County,Alabama,Low Incidence,2016,0,True
Henry County,Alabama,Low Incidence,2017,0,True
Henry County,Alabama,Low Incidence,2018,0,True
Henry County,Alabama,Low Incidence,2019,0,True
Henry County,Alabama,Low Incidence,2020,0,True
Henry County,Alabama,Low Incidence,2021,0,True
Henry County,Alabama,Low Incidence,2022,0,True
Henry County,Alabama,Low Incidence,2023,1,True
Houston County,Alabama,Low Incidence,2001,0,True
Houston County,Alabama,Low Incidence,2002,0,True
Houston County,Alabama,Low Incidence,2003,0,True
Houston County,Alabama,Low Incidence,2004,0,True
Houston County,Alabama,Low Incidence,2005,0,True
Houston County,Alabama,Low Incidence,2006,0,True
Houston County,Alabama,Low Incidence,2007,0,True
Houston County,Alabama,Low Incidence,2008,0,True
Houston County,Alabama,Low Incidence,2009,1,True
Houston County,Alabama,Low Incidence,2010,0,True
Houston County,Alabama,Low Incidence,2011,1,True
Houston County,Alabama,Low Incidence,2012,1,True
Houston County,Alabama,Low Incidence,2013,0,True
Houston County,Alabama,Low Incidence,2014,0,True
Houston County,Alabama,Low Incidence,2015,0,True
Houston County,Alabama,Low Incidence,2016,1,True
Houston County,Alabama,Low Incidence,2017,1,True
Houston County,Alabama,Low Incidence,2018,1,True
Houston County,Alabama,Low Incidence,2019,1,True
Houston County,Alabama,Low Incidence,2020,1,True
Houston County,Alabama,Low Incidence,2021,0,True
Houston County,Alabama,Low Incidence,2022,0,True
Houston County,Alabama,Low Incidence,2023,0,True
Jackson County,Alabama,Low Incidence,2001,0,True
Jackson County,Alabama,Low Incidence,2002,0,True
Jackson County,Alabama,Low Incidence,2003,0,True
Jackson County,Alabama,Low Incidence,2004,0,True
Jackson County,Alabama,Low Incidence,2005,0,True
Jackson County,Alabama,Low Incidence,2006,0,True
Jackson County,Alabama,Low Incidence,2007,1,True
Jackson County,Alabama,Low Incidence,2008,1,True
Jackson County,Alabama,Low Incidence,2009,0,True
Jackson County,Alabama,Low Incidence,2010,0,True
Jackson County,Alabama,Low Incidence,2011,0,True
Jackson County,Alabama,Low Incidence,2012,0,True
Jackson County,Alabama,Low Incidence,2013,0,True
Jackson County,Alabama,Low Incidence,2014,1,True
Jackson County,Alabama,Low Incidence,2015,0,True
Jackson County,Alabama,Low Incidence,2016,1,True
Jackson County,Alabama,Low Incidence,2017,2,True
Jackson County,Alabama,Low Incidence,2018,0,True
Jackson County,Alabama,Low Incidence,2019,3,True
Jackson County,Alabama,Low Incidence,2020,0,True
Jackson County,Alabama,Low Incidence,2021,0,True
Jackson County,Alabama,Low Incidence,2022,0,True
Jackson County,Alabama,Low Incidence,2023,0,True
Jefferson County,Alabama,Low Incidence,2001,4,True
Jefferson County,Alabama,Low Incidence,2002,2,True
Jefferson County,Alabama,Low Incidence,2003,3,True
Jefferson County,Alabama,Low Incidence,2004,2,True
Jefferson County,Alabama,Low Incidence,2005,0,True
Jefferson County,Alabama,Low Incidence,2006,2,True
Jefferson County,Alabama,Low Incidence,2007,2,True
Jefferson County,Alabama,Low Incidence,2008,0,True
Jefferson County,Alabama,Low Incidence,2009,0,True
Jefferson County,Alabama,Low Incidence,2010,0,True
Jefferson County,Alabama,Low Incidence,2011,0,True
Jefferson County,Alabama,Low Incidence,2012,3,True
Jefferson County,Alabama,Low Incidence,2013,0,True
Jefferson County,Alabama,Low Incidence,2014,4,True
Jefferson County,Alabama,Low Incidence,2015,3,True
Jefferson County,Alabama,Low Incidence,2016,2,True
Jefferson County,Alabama,Low Incidence,2017,4,True
Jefferson County,Alabama,Low Incidence,2018,4,True
Jefferson County,Alabama,Low Incidence,2019,3,True
Jefferson County,Alabama,Low Incidence,2020,0,True
Jefferson County,Alabama,Low Incidence,2021,6,True
Jefferson County,Alabama,Low Incidence,2022,1,True
Jefferson County,Alabama,Low Incidence,2023,1,True
Lamar County,Alabama,Low Incidence,2001,0,True
Lamar County,Alabama,Low Incidence,2002,0,True
Lamar County,Alabama,Low Incidence,2003,0,True
Lamar County,Alabama,Low Incidence,2004,0,True
Lamar County,Alabama,Low Incidence,2005,0,True
Lamar County,Alabama,Low Incidence,2006,0,True
Lamar County,Alabama,Low Incidence,2007,0,True
Lamar County,Alabama,Low Incidence,2008,0,True
Lamar County,Alabama,Low Incidence,2009,0,True
Lamar County,Alabama,Low Incidence,2010,0,True
Lamar County,Alabama,Low Incidence,2011,0,True
Lamar County,Alabama,Low Incidence,2012,0,True
Lamar County,Alabama,Low Incidence,2013,1,True
Lamar County,Alabama,Low Incidence,2014,1,True
Lamar County,Alabama,Low Incidence,2015,0,True
Lamar County,Alabama,Low Incidence,2016,0,True
Lamar County,Alabama,Low Incidence,2017,0,True
Lamar County,Alabama,Low Incidence,2018,0,True
Lamar County,Alabama,Low Incidence,2019,2,True
Lamar County,Alabama,Low Incidence,2020,0,True
Lamar County,Alabama,Low Incidence,2021,0,True
Lamar County,Alabama,Low Incidence,2022,0,True
Lamar County,Alabama,Low Incidence,2023,0,True
Lauderdale County,Alabama,Low Incidence,2001,0,True
Lauderdale County,Alabama,Low Incidence,2002,0,True
Lauderdale County,Alabama,Low Incidence,2003,0,True
Lauderdale County,Alabama,Low Incidence,2004,0,True
Lauderdale County,Alabama,Low Incidence,2005,0,True
Lauderdale County,Alabama,Low Incidence,2006,0,True
Lauderdale County,Alabama,Low Incidence,2007,0,True
Lauderdale County,Alabama,Low Incidence,2008,0,True
Lauderdale County,Alabama,Low Incidence,2009,0,True
Lauderdale County,Alabama,Low Incidence,2010,1,True
Lauderdale County,Alabama,Low Incidence,2011,0,True
Lauderdale County,Alabama,Low Incidence,2012,1,True
Lauderdale County,Alabama,Low Incidence,2013,1,True
Lauderdale County,Alabama,Low Incidence,2014,0,True
Lauderdale County,Alabama,Low Incidence,2015,0,True
Lauderdale County,Alabama,Low Incidence,2016,0,True
Lauderdale County,Alabama,Low Incidence,2017,0,True
Lauderdale County,Alabama,Low Incidence,2018,0,True
Lauderdale County,Alabama,Low Incidence,2019,0,True
Lauderdale County,Alabama,Low Incidence,2020,0,True
Lauderdale County,Alabama,Low Incidence,2021,0,True
Lauderdale County,Alabama,Low Incidence,2022,1,True
Lauderdale County,Alabama,Low Incidence,2023,0,True
Lawrence County,Alabama,Low Incidence,2001,0,True
Lawrence County,Alabama,Low Incidence,2002,0,True
Lawrence County,Alabama,Low Incidence,2003,0,True
Lawrence County,Alabama,Low Incidence,2004,0,True
Lawrence County,Alabama,Low Incidence,2005,0,True
Lawrence County,Alabama,Low Incidence,2006,0,True
Lawrence County,Alabama,Low Incidence,2007,0,True
Lawrence County,Alabama,Low Incidence,2008,0,True
Lawrence County,Alabama,Low Incidence,2009,0,True
Lawrence County,Alabama,Low Incidence,2010,0,True
Lawrence County,Alabama,Low Incidence,2011,0,True
Lawrence County,Alabama,Low Incidence,2012,0,True
Lawrence County,Alabama,Low Incidence,2013,0,True
Lawrence County,Alabama,Low Incidence,2014,0,True
Lawrence County,Alabama,Low Incidence,2015,0,True
Lawrence County,Alabama,Low Incidence,2016,0,True
Lawrence County,Alabama,Low Incidence,2017,0,True
Lawrence County,Alabama,Low Incidence,2018,0,True
Lawrence County,Alabama,Low Incidence,2019,0,True
Lawrence County,Alabama,Low Incidence,2020,0,True
Lawrence County,Alabama,Low Incidence,2021,0,True
Lawrence County,Alabama,Low Incidence,2022,0,True
Lawrence County,Alabama,Low Incidence,2023,0,True
Lee County,Alabama,Low Incidence,2001,0,True
Lee County,Alabama,Low Incidence,2002,0,True
Lee County,Alabama,Low Incidence,2003,0,True
Lee County,Alabama,Low Incidence,2004,0,True
Lee County,Alabama,Low Incidence,2005,0,True
